RefSeq_oriC,Prediction,Correct
NC_017219_1,-1.0086287375887766,False
NC_017219_2,-1.0642910853544807,False
NC_017219_3,-1.0147997508754267,False
NC_017219_4,-1.0055228239613827,False
NC_017219_5,-1.0090083694871028,False
NC_017219_6,-1.0368882260546046,False
NC_009613_0,-0.9782659171698329,True
NC_009613_1,-1.1301659364926424,False
NC_009613_2,-1.0035243083163872,False
NC_009613_3,-1.029604734548653,False
NZ_LN626917_0,0.9998671168788507,True
NC_013209_0,0.9998671168788507,True
NC_009663_0,1.9326348992200932,True
NC_009663_1,-0.49753475467457253,False
NC_016589_0,0.9998671168788507,True
NZ_CP012647_0,0.9998671168788507,True
NZ_CP013467_0,0.9998671168788507,True
NC_017365_0,-1.0384843548608815,True
NC_017365_1,-1.0522876048988836,False
NC_017365_2,-1.0122348608271468,False
NC_017365_3,-1.0046357588541577,False
NC_017365_4,-1.0046357588541577,False
NC_019955_0,0.9998671168788507,True
NC_015183_0,1.0020402064992622,True
NC_015183_1,-1.0154831453020963,False
NC_017256_0,1.0168580502470972,True
NC_017256_1,-1.202440496128017,False
NZ_AP018052_0,1.0923087575351529,True
NZ_AP018052_1,-1.0073137127830067,False
NC_012034_0,0.9998671168788507,True
NZ_CP022291_0,0.9998671168788507,True
NZ_CP007604_0,-1.0490088687283192,False
NZ_CP007604_1,-1.0950705986942184,True
NZ_CP007604_2,-1.0091599643108013,False
NZ_CP007604_3,-1.0072314160281772,False
NZ_CP007604_4,-1.0128011821642433,False
NC_014625_0,0.5479186623212824,False
NC_014625_1,-1.0864644789704245,False
NC_014625_2,-1.1740103073456192,False
NC_006512_0,1.9328993239815402,True
NC_006512_1,-0.9394278550745101,False
NZ_CP009261_0,0.9998671168788507,True
NC_008751_0,0.9998671168788507,True
NC_011365_0,-0.020034471302605716,False
NC_011365_1,-1.0131848565111854,True
NC_011365_2,-1.0069640077402413,False
NC_011365_3,-1.0119940737520894,False
NC_009138_0,0.9998671168788507,True
NC_015633_0,0.9998671168788507,True
NC_010515_0,0.9998671168788507,True
NC_012856_0,-1.055199503647811,False
NC_012856_1,1.0289607323175316,False
NC_008044_0,-0.23050405835813326,False
NC_008044_1,-1.1927641309979053,False
NC_008044_2,-1.0237776305202262,True
NC_008044_3,-1.0214563372632215,False
NC_008044_4,-1.0054967777265782,False
NC_022550_0,-1.0694065495482947,False
NC_022550_1,-1.047822098655101,False
NC_022550_2,-1.0259093147317033,False
NC_022550_3,-0.9997927905075814,False
NC_022550_4,-1.0197072070068645,False
NZ_CP025046_0,1.1188101372928996,True
NZ_CP025046_1,0.5562219454880504,False
NC_002163_0,0.8581270736734181,True
NC_002163_1,-1.1293933884742104,False
NC_002163_2,-1.0018281460739944,False
NC_014960_0,1.022896836489923,True
NC_014960_1,-1.0313665380289665,False
NC_015164_0,-0.5924476673968941,True
NC_015164_1,-0.9440450236544082,False
NC_015164_2,-1.0044634061708964,False
NC_015164_3,-1.0135444360701849,False
NZ_CP023728_0,0.9998671168788507,True
NZ_CP023174_0,0.9998671168788507,True
NC_000911_0,-1.0626112703530426,False
NC_000911_1,-1.0139602577399218,False
NC_000911_2,-1.0288964725076513,False
NC_000911_3,-1.0018543113127807,False
NC_000911_4,-1.0323390266924095,False
NC_000911_5,-1.035171510762205,False
NC_020975_0,1.2287358408736422,True
NC_020975_1,-1.0239624891590795,False
NC_014394_0,0.9998671168788507,True
NC_014552_0,-1.0566594396808542,True
NC_014552_1,-1.0286280647378847,False
NC_014552_2,-1.0261489356348763,False
NC_014552_3,-1.0376173912588422,False
NC_014552_4,-1.0076530160674837,False
NC_014552_5,-1.0144143274315498,False
NC_014552_6,-1.003861082615864,False
NC_014552_7,-1.0071610598660259,False
NC_011144_0,0.9813960297308482,True
NC_011144_1,-1.1789801980146608,False
NC_011144_2,-1.0193028112171207,False
NC_011144_3,-1.0029566973665682,False
NC_011144_4,-1.0029566973665682,False
NC_013961_0,1.0037706817287555,True
NC_013961_1,-1.0671179149848173,False
NZ_CP017237_0,0.9998671168788507,True
NC_022997_0,-1.0399370944268016,False
NC_022997_1,-1.0057536244133205,False
NC_022997_2,-0.9882211572637774,False
NC_022997_3,-1.0009998815766368,False
NC_017927_0,0.9998671168788507,True
NC_021710_0,1.08047036943191,True
NC_021710_1,-0.9748848054738035,False
NC_011333_0,-1.0628996912502204,False
NC_011333_1,-1.0077149489330255,False
NC_011333_2,-1.0154416435018208,False
NC_011333_3,-1.0000152854732507,False
NC_011333_4,-1.0103481902938478,False
NC_003454_0,-1.0490088687283192,False
NC_003454_1,-1.0047303395040759,False
NC_003454_2,-1.0001195243666716,False
NC_003454_3,-1.0027815039572632,True
NC_003454_4,-1.0581066928307878,False
NC_016812_0,0.9189783387177242,True
NC_016812_1,-0.9844563095642629,False
NC_016812_2,-1.0151403743238143,False
NC_016812_3,-1.0004901722710686,False
NC_016812_4,-1.0004901722710686,False
NC_016812_5,-1.0004901722710686,False
NC_017506_0,1.0885562472632548,True
NC_017506_1,-1.0177001826347238,False
NC_011958_0,-1.0193213302479593,False
NC_011958_1,-1.0255924783945547,False
NC_011958_2,-1.0285537219471168,False
NC_011958_3,-1.0271588250916297,False
NC_011958_4,-1.012847640502593,True
NC_011958_5,-1.0054967777265782,False
NC_011958_6,-1.0276399317134812,False
NC_016632_0,0.9998671168788507,True
NC_002696_0,0.5479186623212824,True
NC_002696_1,-1.0271588250916297,False
NC_002696_2,-1.0011873039196155,False
NC_017168_0,-1.05358667283127,True
NC_017168_1,-1.0874685156681752,False
NC_017168_2,-1.0365333507564545,False
NC_017168_3,-0.9981343081298037,False
NC_014029_0,-1.042814439962851,True
NC_014029_1,-1.042814439962851,False
NC_014029_2,-1.0017511238578267,False
NC_014029_3,-1.0077143442793686,False
NC_017362_0,-1.1379726160131556,False
NC_017362_1,-1.1573258269945628,False
NC_017362_2,-1.0132691158543397,False
NC_017362_3,-1.0141733804465796,False
NC_017362_4,-1.0092132107103504,False
NC_017362_5,-1.0092132107103504,False
NZ_CP022709_0,1.0851161203416124,True
NZ_CP022709_1,-0.9629664108560307,False
NC_017509_0,-1.171409835328924,False
NC_017509_1,-1.0043414678519698,False
NC_017509_2,-1.0043414678519698,False
NC_017509_3,-1.000466431449607,True
NC_017509_4,-1.000466431449607,False
NC_017509_5,-1.023564043938035,False
NC_017532_0,1.0923087575351529,True
NC_017532_1,-1.0073137127830067,False
NC_009257_0,0.4464629882337219,True
NC_009257_1,-1.0628854742659302,False
NC_009257_2,-1.0256669595919563,False
NC_006834_0,0.26123200046965156,True
NC_006834_1,-0.8122058175207885,False
NC_006834_2,-1.0004901722710686,False
NC_017075_0,1.5096986786059174,True
NC_017075_1,-1.002560260792646,False
NC_017075_2,-1.0132165420487391,False
NC_017075_3,-1.0006188946611063,False
NC_017075_4,-1.0000053903454225,False
NC_013165_0,1.0101496048229022,True
NC_013165_1,-1.0196310192872433,False
NC_013165_2,-1.0002275528929987,False
NZ_CP021669_0,1.0659754862866633,True
NZ_CP021669_1,-1.0176966264059972,False
NC_007626_0,0.12599673411168322,True
NC_007626_1,-1.1650172276034043,False
NC_007626_2,-1.012796261217713,False
NC_007626_3,-1.0252612036275055,False
NC_023045_0,1.002789329468345,True
NC_023045_1,-1.071719881124392,False
NC_007348_0,0.9189783387177242,True
NC_007348_1,-0.8140170026340003,False
NC_007348_2,-1.0255924783945547,False
NC_007348_3,-0.9998880914431867,False
NC_020972_0,1.2287358408736422,True
NC_020972_1,-1.0239624891590795,False
NC_020181_0,1.9767421074454772,True
NC_020181_1,-0.8592878562598942,False
NC_015663_0,1.015170589099756,True
NC_015663_1,-1.0404264318442644,False
NC_005140_0,1.0304696906265916,True
NC_005140_1,-1.0723160749619298,False
NC_008062_0,0.926339252350405,True
NC_008062_1,-1.0029566973665682,False
NC_008062_2,-1.0029566973665682,False
NZ_CP007603_0,-1.0537686565067306,True
NZ_CP007603_1,-1.0290041591440415,False
NZ_CP007603_2,-1.00140397993263,False
NZ_CP007603_3,-1.0056836005733603,False
NZ_CP007603_4,-1.003594962022924,False
NZ_CP007603_5,-1.0171072366024037,False
NZ_CP007603_6,-1.0089171392593856,False
NC_008789_0,1.0003933961585885,False
NC_003197_0,1.0440665026423543,True
NC_003197_1,-1.0161935763112995,False
NC_021084_0,-1.0681015683300759,False
NC_021084_1,-1.005308367395675,False
NC_021084_2,-1.0038030334510681,False
NC_021084_3,-1.0253028387010987,False
NC_021084_4,-1.0543632841792432,False
NC_021084_5,-1.0439020453017003,False
NC_007508_0,1.0643458171298006,True
NC_007508_1,-1.0138803397440954,False
NC_002505_0,0.9998671168788507,True
NC_020211_0,0.9998671168788507,True
NC_007777_0,0.6824492705873437,True
NC_007777_1,-1.0014196103006379,False
NC_007777_2,-1.0014196103006379,False
NC_007777_3,-1.0446537746269628,False
NC_007777_4,-1.0182339198082042,False
NC_017660_0,-0.06794570508662634,True
NC_017660_1,-1.0319865522710332,False
NC_017660_2,-0.9995032904858379,False
NC_017660_3,-1.0068809834518406,False
NC_017660_4,-1.005986693223666,False
NC_020977_0,1.2287358408736422,True
NC_020977_1,-1.0239624891590795,False
NC_002942_0,0.9998671168788507,True
NC_008011_0,1.0206569805373844,True
NC_008011_1,-1.0319612811456347,False
NZ_CP008884_0,1.0885884407032433,True
NZ_CP008884_1,-1.00832419534341,False
NC_021050_0,1.0769016554763864,True
NC_021050_1,-1.0014099250843076,False
NC_006814_0,0.9998671168788507,True
NC_011663_0,0.9998671168788507,True
NC_010167_0,1.0003933961585885,True
NZ_LT906447_0,1.0669605469701606,True
NZ_LT906447_1,-1.027606343786748,False
NC_015137_0,0.9998115031181056,True
NC_015137_1,-1.023793183347519,False
NC_006908_0,-1.0143068022787718,False
NC_006908_1,-1.1041512197001682,False
NC_006908_2,-1.0070927595419024,False
NC_006908_3,-1.0242502168849343,False
NC_006908_4,-1.0201641681525269,False
NC_006908_5,-1.0225009115285753,False
NC_015388_0,0.24055382954314108,False
NC_015388_1,-0.8040362894517985,False
NC_015388_2,-1.012742597370516,False
NZ_CP012745_0,1.8422646164633063,True
NZ_CP012745_1,-1.131011388214799,False
NZ_CP012745_2,-1.0054967777265782,False
NC_014962_0,-1.0230860070770804,False
NC_014962_1,-1.0230860070770804,False
NC_014962_2,-1.0230860070770804,False
NC_014962_3,-1.0230860070770804,False
NC_014962_4,-1.0000537835049501,False
NC_014962_5,-1.0260306766482872,False
NZ_CP025027_0,0.9998671168788507,True
NC_009749_0,0.9998671168788507,False
NC_015222_0,0.68323412403777,True
NC_015222_1,-1.0091877608383415,False
NC_015222_2,-1.0041650499310437,False
NC_015222_3,-0.9986878737888718,False
NZ_AP012273_0,1.0929018418166647,True
NZ_AP012273_1,-1.0157822297832313,False
NC_017359_0,-1.0421860878279547,True
NC_017359_1,-0.9976868327896655,False
NC_017359_2,-1.0074638812761707,False
NC_017359_3,-1.0068551466545346,False
NC_017359_4,-1.0064778391461937,False
NC_017359_5,-1.0102873953647071,False
NC_016002_0,1.0060769673329188,True
NC_016002_1,-1.0201143623232491,False
NC_020195_0,-0.7418451492344209,False
NC_020195_1,-1.0034782827378423,False
NC_020195_2,-1.0224807463028514,False
NC_020195_3,-0.9986385399450599,False
NC_020195_4,-1.0047937039193018,False
NZ_CP011348_0,-1.0530466047487694,False
NZ_CP011348_1,-1.0101499918752284,True
NZ_CP011348_2,-1.0018305888220462,False
NZ_CP011348_3,-1.0739604145680888,False
NZ_CP011348_4,-1.0270889729402457,False
NZ_CP011348_5,-1.0064331531748296,False
NC_015703_0,1.4499600351578037,True
NC_015703_1,-1.123869742284339,False
NC_017542_0,0.9998671168788507,True
NZ_CP008860_0,0.9998671168788507,True
NC_007354_0,0.9998671168788507,True
NC_017517_0,1.4435080393575772,True
NC_017517_1,-1.039423401581371,False
NC_017517_2,-1.0205457100580633,False
NC_011916_0,0.926339252350405,True
NC_011916_1,-1.028574667952026,False
NC_006370_0,0.9998671168788507,True
NC_021884_0,1.0003237978174058,True
NC_021884_1,-0.9882211572637774,False
NC_021500_0,1.0456264380580391,True
NC_021500_1,-1.0348880434601897,False
NC_018406_0,-0.759890993341739,True
NC_018406_1,-0.759890993341739,False
NC_018406_2,-1.1035548167289848,False
NC_002488_0,-0.7112006942688511,True
NC_002488_1,-0.8685933620237707,False
NC_002488_2,-1.0073628681276192,False
NC_002488_3,-0.9999907022087102,False
NC_002488_4,-1.0128788798605486,False
NC_011770_0,1.0976953414320887,True
NC_011770_1,-1.0617068002644077,False
NC_011770_2,-1.0288025513205286,False
NC_011770_3,-0.9998880914431867,False
NC_023075_0,1.0673616420586027,True
NC_023075_1,-1.0593292137533732,False
NC_015185_0,-0.9413131914541042,True
NC_015185_1,-1.0321410211488287,False
NC_015185_2,-1.0485024503534222,False
NC_015185_3,-1.0286418646152429,False
NC_015185_4,-1.0110553933693085,False
NC_015185_5,-1.029910222595487,False
NZ_CP007634_0,1.0020402064992622,True
NZ_CP007634_1,-1.0154831453020963,False
NC_013799_0,-0.9937682893719542,False
NC_013799_1,-1.029423586525927,False
NC_013799_2,-1.005242279309262,False
NC_013799_3,-1.005242279309262,False
NC_013799_4,-1.0787458164449761,True
NC_013799_5,-1.0126540300341675,False
NC_013799_6,-1.03817878880026,False
NC_020509_0,-1.1012592764359797,False
NC_020509_1,-1.1023497360903578,False
NC_020509_2,-0.9931620625613364,True
NC_020509_3,-1.0171969104555787,False
NC_020509_4,-1.0049237165231277,False
NC_010508_0,0.9998671168788507,True
NC_007761_0,-0.7876115987618677,False
NC_007761_1,-0.9961238419465532,True
NC_007761_2,-1.0221229625595898,False
NC_007761_3,-0.9932745706637123,False
NC_007761_4,-1.0152183894417997,False
NC_017934_0,-1.1639004412305782,True
NC_017934_1,-1.0102772574201895,False
NC_017934_2,-1.0338701805933797,False
NC_017934_3,-1.0695277885010102,False
NC_017934_4,-1.0171352051717948,False
NC_018607_0,-1.046230540851039,True
NC_018607_1,-1.0415753558168008,False
NC_018607_2,-1.0206484290058713,False
NC_018607_3,-1.0104925822579256,False
NC_018607_4,-1.0041705553824487,False
NC_018607_5,-1.0131292981343387,False
NC_017671_0,1.0287761004202904,True
NC_017671_1,-0.9995032904858379,False
NC_017671_2,-1.0328462306184507,False
NC_014391_0,0.22350736242871516,True
NC_014391_1,-1.0255924783945547,False
NC_014391_2,-1.012847640502593,False
NC_014391_3,-1.0276399317134812,False
NC_014391_4,-1.0276399317134812,False
NC_014391_5,-1.0650770454779748,False
NC_014391_6,-1.0095319966287457,False
NC_014391_7,-1.0252612036275055,False
NC_014391_8,-1.0033280812331755,False
NC_018415_0,-0.9985601836345781,False
NC_018415_1,-1.0193213302479593,False
NC_018415_2,-1.0285537219471168,False
NC_018415_3,-1.0214563372632215,False
NC_018415_4,-1.0042126546303978,False
NC_017548_0,1.0718162596482825,True
NC_017548_1,-1.0003805787128188,False
NC_022514_0,0.5479186623212824,True
NC_022514_1,-1.0151403743238143,False
NC_022514_2,-1.0151403743238143,False
NC_007964_0,1.3718110860464519,True
NC_007964_1,-1.002497413177207,False
NC_007964_2,-0.9991476332277047,False
NC_017325_0,-0.324704059219143,True
NC_017325_1,-0.9998437277821042,False
NC_017325_2,-0.9998437277821042,False
NZ_AP014622_0,1.7079493925313853,True
NZ_AP014622_1,-1.0429011214699928,False
NZ_AP014622_2,-1.0261769092430528,False
NZ_CP006825_0,0.06421238514417649,False
NZ_CP006825_1,-0.750985406530785,False
NZ_CP006825_2,-1.0061590979151065,False
NZ_CP013430_0,0.9998671168788507,True
NC_022911_0,-0.8545050242304884,False
NC_022911_1,-1.086409842269764,False
NC_022911_2,-0.9995126128033904,False
NC_022911_3,-1.001143275784199,False
NC_022911_4,-1.0149804971741654,False
NZ_CP009042_0,0.9998671168788507,True
NC_022106_0,1.1384022314929636,True
NC_022106_1,-1.0151586208257557,False
NC_022538_0,0.9998671168788507,True
NC_017583_0,1.18184076099553,True
NC_017583_1,-0.09338633050348921,False
NZ_CP011330_0,-1.0365831112641901,False
NZ_CP011330_1,-1.001421576926636,True
NZ_CP011330_2,-1.001421576926636,False
NZ_CP011330_3,-1.0683583589008139,False
NZ_CP011330_4,-1.0302130739598434,False
NZ_CP011330_5,-1.0010011524244264,False
NZ_CP011330_6,-1.0205457100580633,False
NC_019693_0,-0.9947112366655491,True
NC_019693_1,-1.0047353410204538,False
NC_019693_2,-1.0104631115068061,False
NC_019693_3,-1.0099427006633563,False
NC_019693_4,-1.015912725403589,False
NC_019693_5,-1.015912725403589,False
NC_019693_6,-1.0024623862689213,False
NC_021879_0,1.9421739613745528,True
NC_021879_1,-1.01909225012312,False
NC_021879_2,-1.032417457587603,False
NC_021879_3,-1.0149078909869482,False
NZ_CP025442_0,0.9998671168788507,True
NC_011027_0,1.0003933961585885,True
NC_014926_0,1.8532011219021127,True
NC_014926_1,-1.052544346541862,False
NC_014926_2,-1.0042651710308634,False
NC_016810_0,0.9998671168788507,True
NC_018079_0,0.9998671168788507,True
NC_017512_0,1.113817672401562,True
NC_017512_1,-1.0239350027420615,False
NC_017512_2,-1.0214563372632215,False
NC_013123_0,-1.068638566653914,False
NC_013123_1,-1.068638566653914,False
NC_013123_2,-1.0611854406976322,False
NC_013123_3,-1.0188738510265631,False
NC_013123_4,-1.0188738510265631,False
NC_013123_5,-1.0234242582288262,False
NC_009511_0,-1.040707394421557,True
NC_009511_1,-1.0728374743690852,False
NC_009511_2,-1.0088416310757369,False
NC_009511_3,-1.0043414678519698,False
NC_009511_4,-1.004306686247344,False
NC_009511_5,-1.004306686247344,False
NC_018020_0,1.0254277427625054,False
NC_018020_1,0.6809510131846706,True
NZ_LT630287_0,0.9998671168788507,True
NZ_LT906445_0,0.9998671168788507,True
NC_008609_0,1.222030177397019,True
NC_008609_1,-1.024648140866245,False
NC_008609_2,-1.0251225821363024,False
NC_019753_0,-1.0182413225260065,True
NC_019753_1,-1.007596861685525,False
NC_019753_2,-1.0018874337350754,False
NC_019753_3,-1.1267322882821817,False
NC_019753_4,-1.0151705488495617,False
NC_019753_5,-1.0086465011680739,False
NC_017358_0,-1.0371290195177183,True
NC_017358_1,-1.0208452181818872,False
NC_017358_2,-1.0112578859425243,False
NC_017358_3,-1.0112578859425243,False
NC_017358_4,-1.0097715040947834,False
NC_017358_5,-1.005238291551895,False
NC_017358_6,-1.0078964774420642,False
NC_014034_0,-1.0777128691906723,False
NC_014034_1,0.44912956977842367,True
NC_014034_2,-1.003174755107147,False
NC_014034_3,-1.003174755107147,False
NC_017192_0,-0.3599413227841497,False
NC_017192_1,-1.1365932128217908,False
NC_017192_2,-1.036229935668051,False
NZ_CP022436_0,2.01616224530068,True
NZ_CP022436_1,-0.9910290777247868,False
NZ_CP022436_2,-1.0327113884794388,False
NZ_CP022436_3,-1.0135867597661745,False
NZ_CP022436_4,-1.0167918166325345,False
NC_011769_0,1.0003933961585885,False
NC_017379_0,-1.1394588964084393,False
NC_017379_1,-1.0221179871568298,True
NC_017379_2,-1.022847056736123,False
NC_017379_3,-1.0163471908736108,False
NC_017379_4,-1.0163471908736108,False
NC_017379_5,-1.0108841562816666,False
NC_021508_0,1.0191220732987487,True
NC_021508_1,-1.00575652027148,False
NC_021508_2,-1.00575652027148,False
NC_018604_0,-1.0448972330494373,True
NC_018604_1,-1.0035840637541584,False
NC_018604_2,-1.0041648248707284,False
NC_018604_3,-1.0189342884454158,False
NC_018604_4,-1.014595354537268,False
NC_018604_5,-1.0736690698677025,False
NZ_CP023643_0,0.9998671168788507,True
NZ_CP023391_0,0.9998671168788507,True
NC_008510_0,0.9998671168788507,False
NZ_CP008820_0,0.9998671168788507,False
NC_009080_0,-1.1638382108338243,True
NC_009080_1,-1.0593483934640036,False
NC_009080_2,-1.0593483934640036,False
NC_019563_0,-0.4075697980583728,True
NC_019563_1,-0.6560412576457937,False
NC_019563_2,-1.0023465454749685,False
NC_019563_3,-1.0175293330640516,False
NC_014761_0,0.42181724442497437,False
NC_014761_1,-1.027854405881972,False
NC_014761_2,-1.0000156456697846,False
NZ_CP025258_0,0.9998671168788507,True
NZ_CP007659_0,1.0379703122014403,True
NZ_CP007659_1,-1.0138484993402566,False
NC_009497_0,0.8640302683792696,True
NC_009497_1,-1.0073738216017931,False
NC_009497_2,-1.032313359146248,False
NC_009497_3,-1.0424975353072208,False
NC_009497_4,-1.0199568415061409,False
NC_014837_0,1.1384034219963182,True
NC_014837_1,-1.0002230916358075,False
NC_014837_2,-1.0002230916358075,False
NC_009380_0,1.0875692107993933,True
NC_009380_1,-1.0483126134587453,False
NC_009380_2,-1.0002275528929987,False
NC_018108_0,0.9885006056822503,True
NC_018108_1,-0.9887415394047823,False
NC_018108_2,-1.041344367422231,False
NZ_CP024974_0,0.9998671168788507,True
NZ_CP007669_0,1.2981613941122019,True
NZ_CP007669_1,-1.101817865092113,False
NZ_CP007669_2,-1.0069431124646053,False
NZ_CP007757_0,0.9963367821865488,True
NZ_CP007757_1,-1.0666822810641436,False
NC_013971_0,0.9998671168788507,True
NC_018268_0,1.1384022314929636,True
NC_018268_1,-1.0001689071420303,False
NC_018268_2,-1.0001689071420303,False
NC_007356_0,1.2663988644638975,True
NC_007356_1,-0.9989859898159752,False
NC_006677_0,1.1985425594749612,True
NC_006677_1,-1.1740103073456192,False
NC_006677_2,-1.0271588250916297,False
NC_007880_0,0.9998671168788507,False
NC_009720_0,-0.9098966250485505,True
NC_009720_1,-0.6183006733936027,False
NC_009720_2,-1.0000156456697846,False
NC_009720_3,-1.0023465454749685,False
NC_009720_4,-1.0023465454749685,False
NC_022886_0,-0.8545050242304884,False
NC_022886_1,-1.086409842269764,False
NC_022886_2,-0.9995126128033904,False
NC_022886_3,-1.001143275784199,False
NC_022886_4,-1.0149804971741654,False
NZ_CP023001_0,0.9998671168788507,True
NC_009254_0,-0.9270515526065681,False
NC_009254_1,-1.0179428265520416,True
NC_021834_0,0.03437834200819889,True
NC_021834_1,-0.9719158774046663,False
NC_021834_2,-0.9989595312386514,False
NZ_CP018020_0,-0.006510239860394229,True
NZ_CP018020_1,-1.0662542579467358,False
NZ_CP018020_2,-1.0266995668806347,False
NZ_CP018020_3,-1.0151403743238143,False
NZ_CP018020_4,-1.0151403743238143,False
NZ_CP018020_5,-1.0011873039196155,False
NC_021844_0,0.9998671168788507,True
NC_021822_0,0.9998671168788507,False
NC_008786_0,-1.0688944792436361,False
NC_008786_1,-1.0121480516625967,True
NC_008786_2,-1.0048095732665034,False
NC_008786_3,-1.0048095732665034,False
NC_008786_4,-1.013970625438259,False
NC_008786_5,-1.0048960812788268,False
NC_008786_6,-1.0268475875469116,False
NC_008786_7,-1.0268475875469116,False
NC_007519_0,1.02622583689024,True
NC_007519_1,-0.999736343029622,False
NC_015497_0,0.9998671168788507,True
NC_011883_0,1.0864793048468924,True
NC_011883_1,-0.9991577846349005,False
NC_018286_0,-1.0399370944268016,False
NC_018286_1,1.0230103748673427,True
NC_014013_0,-1.0197072070068645,True
NC_014013_1,-1.028628917455447,False
NC_014013_2,-1.028628917455447,False
NC_014013_3,-1.0175994884065505,False
NC_014013_4,-1.0004699348738884,False
NC_014013_5,-1.0004699348738884,False
NC_014013_6,-1.0004699348738884,False
NC_014013_7,-1.0243198246907221,False
NC_015380_0,1.3967468958120461,False
NC_015380_1,-1.0227256191754153,False
NC_015380_2,-1.0052436851123625,False
NC_015380_3,-1.0193028112171207,False
NC_023003_0,1.509330105620296,True
NC_023003_1,-1.0628854742659302,False
NC_023003_2,-1.027854405881972,False
NZ_CP009495_0,1.8894409042503453,True
NZ_CP009495_1,-1.0015152686225912,False
NZ_CP009495_2,-1.0067215683313835,False
NZ_CP009495_3,-1.0067215683313835,False
NZ_CP009495_4,-0.9986641339544038,False
NZ_CP009495_5,-1.0193028112171207,False
NZ_LT906478_0,1.034719396267806,True
NZ_LT906478_1,-1.0218809851777495,False
NC_022653_0,0.9998671168788507,True
NC_016146_0,-0.9997003813502419,False
NC_016146_1,-1.0924146811377229,False
NC_016146_2,-1.0131024872050505,False
NC_016146_3,-1.0016767962253406,False
NC_016146_4,-1.0048592029949477,False
NC_016146_5,-1.0244503419322628,False
NC_005070_0,1.0003933961585885,True
NC_017451_0,-0.27509165038656835,True
NC_017451_1,-1.0574472903859915,False
NC_017451_2,-1.003157950876603,False
NC_017451_3,-0.999310086987589,False
NZ_LT604076_0,0.9998671168788507,True
NC_015555_0,0.9998671168788507,True
NC_015656_0,1.4681329627996602,True
NC_015656_1,-0.8866200326982296,False
NC_015656_2,-1.0000156456697846,False
NC_015656_3,-1.0000156456697846,False
NC_014640_0,1.152497066760719,True
NC_014640_1,-1.0383850740480698,False
NC_021089_0,-1.0108454513162686,False
NC_021089_1,-1.0372395395443705,False
NC_021089_2,-1.0432286902545487,False
NC_021089_3,-1.0154800999249973,False
NC_021089_4,-1.0047501274151758,False
NC_021089_5,-1.005094448068939,False
NC_021089_6,-1.0169615885871304,False
NC_021089_7,-1.0119036873362655,False
NC_021089_8,-1.0177449002708565,False
NC_017378_0,-1.1172668716654188,False
NC_017378_1,-1.0046711067180256,False
NC_017378_2,-1.0042202938926836,False
NC_017378_3,-1.058444465190573,True
NC_017378_4,-1.0057476622770993,False
NC_017378_5,-1.0407287203572446,False
NC_013504_0,0.9998671168788507,True
NC_008702_0,0.9969910883751387,True
NC_008702_1,-1.0002275528929987,False
NZ_CP009054_0,0.9998671168788507,True
NC_007969_0,0.19775615956837367,True
NC_007969_1,-1.0042321129632095,False
NC_007969_2,-1.0092399565395356,False
NC_007969_3,-1.0160851566657962,False
NC_007969_4,-1.022816776802526,False
NC_007969_5,-1.022816776802526,False
NC_007969_6,-1.022816776802526,False
NC_017741_0,-1.0388080800227728,False
NC_017741_1,-1.0021196399002976,False
NC_017741_2,-1.0021196399002976,True
NC_017741_3,-1.0032156980426068,False
NC_017741_4,-1.001196895321944,False
NZ_CP022290_0,0.9998671168788507,True
NC_014828_0,-1.131011388214799,True
NC_014828_1,-1.0420183627262931,False
NC_014828_2,-1.0443777441060016,False
NC_014828_3,-1.0106225203134445,False
NC_014215_0,1.0304696906265916,True
NC_014215_1,-1.0113646332650825,False
NC_014215_2,-1.0011873039196155,False
NC_014215_3,-1.0011873039196155,False
NC_020520_0,0.16451381169035262,True
NC_020520_1,-1.0080288075368928,False
NC_020520_2,-1.0260206376827599,False
NC_020520_3,-1.0029566973665682,False
NC_020520_4,-1.0008277307620377,False
NZ_CP022354_0,1.0013201813820016,True
NZ_CP022354_1,-1.0057536244133205,False
NC_017656_0,1.2103353096837877,True
NC_017656_1,-1.0149555454079549,False
NC_017656_2,-1.0041650499310437,False
NZ_CP023501_0,1.4155949304633308,True
NZ_CP023501_1,-0.30804948467998106,False
NC_020126_0,0.9998671168788507,True
NC_021184_0,0.9998671168788507,True
NC_021812_0,0.9998671168788507,True
NC_014718_0,-0.9476946877107055,False
NC_014718_1,-0.32125413973602424,True
NC_014718_2,-0.9998880914431867,False
NC_014718_3,-0.9998880914431867,False
NC_013422_0,1.0616112661759045,False
NC_013422_1,-1.0084773267070135,False
NZ_CP006823_0,-0.22455098441531351,False
NZ_CP006823_1,-0.34154917883270475,False
NZ_CP006823_2,-1.0087290689298714,False
NC_009839_0,-0.1186461657136677,True
NC_009839_1,-0.9515896237332528,False
NC_009839_2,-1.002991092185746,False
NC_009839_3,-1.0227906442003105,False
NC_015434_0,0.47686628527702,True
NC_015434_1,-1.0131024872050505,False
NC_015434_2,-1.0016767962253406,False
NC_015434_3,-1.0016767962253406,False
NC_015434_4,-1.027802170811218,False
NC_015434_5,-1.0541290918716912,False
NC_021726_0,0.9998671168788507,True
NC_023029_0,1.2287358408736422,False
NC_023029_1,-1.0239624891590795,False
NC_010322_0,1.0798378016633476,True
NC_010322_1,-0.9986432184495699,False
